unique-sample-id,Image_ID,block_label,cabinet,drawer,row,slide_label,slide_case,slide_slot,tissue(s),species_scientific,species_common,date,name,project,Link to project,notes,extra_notes
20170408_oly-5_visceralmass,,oly-5,1,2,2,oly-5,4,42,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-5_visceralmass,,oly-6,1,2,2,oly-5,4,43,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-6_visceralmass,,oly-7,1,2,2,oly-6,4,44,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-7_visceralmass,,oly-8,1,2,2,oly-7,4,45,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-8_visceralmass,,oly-9,1,2,2,oly-8,4,46,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-9_visceralmass,,oly-10,1,2,2,oly-9,4,47,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-10_visceralmass,,oly-11,1,2,2,oly-10,4,48,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-11_visceralmass,,oly-12,1,2,2,oly-11,4,49,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-12_visceralmass,,oly-13,1,2,2,oly-12,4,50,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-13_visceralmass,,oly-13,1,2,2,oly-13,4,51,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-14_visceralmass,,oly-14,1,2,2,oly-14,4,52,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-14_visceralmass,,oly-14,1,2,2,oly-14,4,53,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-15_visceralmass,,oly-15,1,2,2,oly-15,4,54,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-16_visceralmass,,oly-16,1,2,2,oly-16,4,55,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-17_visceralmass,,oly-17,1,2,2,oly-17,4,56,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-18_visceralmass,,oly-18,1,2,2,oly-18,4,57,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-19_visceralmass,,oly-19,1,2,2,oly-19,4,58,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-19_visceralmass,,oly-19,1,2,2,oly-19,4,59,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-20_visceralmass,,oly-20,1,2,2,oly-20,4,60,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-21_visceralmass,,oly-20,1,2,2,oly-21,4,61,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-22_visceralmass,,oly-20,1,2,2,oly-22,4,62,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-23_visceralmass,,oly-20,1,2,2,oly-23,4,63,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-24_visceralmass,,oly-20,1,2,2,oly-24,4,64,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-25_visceralmass,,oly-20,1,2,2,oly-25,4,65,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-26_visceralmass,,oly-20,1,2,2,oly-26,4,66,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-27_visceralmass,,oly-20,1,2,2,oly-27,4,67,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-28_visceralmass,,oly-20,1,2,2,oly-28,4,68,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-29_visceralmass,,oly-20,1,2,2,oly-29,4,69,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-30_visceralmass,,oly-20,1,2,2,oly-30,4,70,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170408_oly-31_visceralmass,,oly-20,1,2,2,oly-31,4,71,whole visceral mass,O_lurida,Olympia oyster,4.8.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20180606_oly-82_visceralmass,http://owl.fish.washington.edu/hesperornis/O_lurida/20180730-OLY82-107/,NA,NA,NA,NA,oly-82,4,72,half of visceral mass,O_lurida,Olympia oyster,6.6.18,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
20180606_oly-83_visceralmass,http://owl.fish.washington.edu/hesperornis/O_lurida/20180730-OLY82-107/,NA,NA,NA,NA,oly-83,4,73,half of visceral mass,O_lurida,Olympia oyster,6.6.18,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
20180606_oly-84_visceralmass,http://owl.fish.washington.edu/hesperornis/O_lurida/20180730-OLY82-107/,NA,NA,NA,NA,oly-84,4,74,half of visceral mass,O_lurida,Olympia oyster,6.6.18,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
20180606_oly-85_visceralmass,http://owl.fish.washington.edu/hesperornis/O_lurida/20180730-OLY82-107/,NA,NA,NA,NA,oly-85,4,75,half of visceral mass,O_lurida,Olympia oyster,6.6.18,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
20180606_oly-86_visceralmass,http://owl.fish.washington.edu/hesperornis/O_lurida/20180730-OLY82-107/,NA,NA,NA,NA,oly-86,4,76,half of visceral mass,O_lurida,Olympia oyster,6.6.18,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
20180606_oly-87_visceralmass,http://owl.fish.washington.edu/hesperornis/O_lurida/20180730-OLY82-107/,NA,NA,NA,NA,oly-87,4,77,half of visceral mass,O_lurida,Olympia oyster,6.6.18,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
20180606_oly-88_visceralmass,http://owl.fish.washington.edu/hesperornis/O_lurida/20180730-OLY82-107/,NA,NA,NA,NA,oly-88,4,78,half of visceral mass,O_lurida,Olympia oyster,6.6.18,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
20180606_oly-89_visceralmass,http://owl.fish.washington.edu/hesperornis/O_lurida/20180730-OLY82-107/,NA,NA,NA,NA,oly-89,4,79,half of visceral mass,O_lurida,Olympia oyster,6.6.18,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
20180606_oly-90_visceralmass,http://owl.fish.washington.edu/hesperornis/O_lurida/20180730-OLY82-107/,NA,NA,NA,NA,oly-90,4,80,half of visceral mass,O_lurida,Olympia oyster,6.6.18,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
20180606_oly-91_visceralmass,http://owl.fish.washington.edu/hesperornis/O_lurida/20180730-OLY82-107/,NA,NA,NA,NA,oly-91,4,81,half of visceral mass,O_lurida,Olympia oyster,6.6.18,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
20180606_oly-92_visceralmass,http://owl.fish.washington.edu/hesperornis/O_lurida/20180730-OLY82-107/,NA,NA,NA,NA,oly-92,4,82,half of visceral mass,O_lurida,Olympia oyster,6.6.18,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
